surface,path,line,control_kind,snippet,binding_state
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,145,Pressable,<Pressable onPress={() => openAccountHub('profile')} style={styles.profileButton}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,145,onPress,<Pressable onPress={() => openAccountHub('profile')} style={styles.profileButton}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,149,Pressable,"<Pressable onPress={openStoreScope} style={[styles.storeScopeButton, { alignItems: isRTL ? 'flex-end' : 'flex-start' }]}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,149,onPress,"<Pressable onPress={openStoreScope} style={[styles.storeScopeButton, { alignItems: isRTL ? 'flex-end' : 'flex-start' }]}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,158,Pressable,"<Pressable accessibilityLabel=""البحث عن الطلبات"" onPress={openOrdersSearch}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,158,onPress,"<Pressable accessibilityLabel=""البحث عن الطلبات"" onPress={openOrdersSearch}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,161,Pressable,"<Pressable accessibilityLabel=""الإشعارات"" onPress={() => { setActiveOrderId(initialOrderId); setRoute('bell'); }}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,161,onPress,"<Pressable accessibilityLabel=""الإشعارات"" onPress={() => { setActiveOrderId(initialOrderId); setRoute('bell'); }}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,202,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/DshPartnerSurface.tsx,204,onPress,onPress={() => handleNavSelect(item.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,81,onPress,onPress={() => setSelectedStatus(item.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,100,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,102,onPress,onPress={() => setSavedMessage(`تم حفظ الحالة: ${auctionStatusItems.find((item) => item.id === selectedStatus)?.title ?? 'غير معروفة'}`)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,105,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,109,onPress,onPress={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,117,Button,"{onBack ? <Button label=""العودة"" tone=""ghost"" fullWidth={false} onPress={onBack} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,117,onPress,"{onBack ? <Button label=""العودة"" tone=""ghost"" fullWidth={false} onPress={onBack} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,118,Button,"{onSecondaryAction ? <Button label=""العودة لدليل العمليات"" tone=""ghost"" fullWidth={false} onPress={onSecondaryAction} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/AuctionStatusUpdateScreen.tsx,118,onPress,"{onSecondaryAction ? <Button label=""العودة لدليل العمليات"" tone=""ghost"" fullWidth={false} onPress={onSecondaryAction} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/NotificationsScreen.tsx,39,Button,"{onOpenInbox ? <Button label=""العودة لصندوق الطلبات"" tone=""secondary"" fullWidth={false} onPress={onOpenInbox} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/NotificationsScreen.tsx,39,onPress,"{onOpenInbox ? <Button label=""العودة لصندوق الطلبات"" tone=""secondary"" fullWidth={false} onPress={onOpenInbox} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/NotificationsScreen.tsx,40,Button,"{onBack ? <Button label=""رجوع"" fullWidth={false} onPress={onBack} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/NotificationsScreen.tsx,40,onPress,"{onBack ? <Button label=""رجوع"" fullWidth={false} onPress={onBack} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerAnalyticsInsightsPanel.tsx,102,onChange,<PeriodSelector period={period} onChange={setPeriod} />,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerAnalyticsInsightsPanel.tsx,120,onChange,<PeriodSelector period={period} onChange={setPeriod} />,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerAnalyticsInsightsPanel.tsx,141,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerAnalyticsInsightsPanel.tsx,145,onPress,onPress={() => onChange(item.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,120,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,122,onPress,onPress={onOpenOrdersBoardPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,143,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,146,onPress,onPress={onOpenOrdersBoardPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,158,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,161,onPress,onPress={onOpenOrderDetailPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,183,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,186,onPress,onPress={onOpenMaintenancePress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,198,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,201,onPress,onPress={onOpenIssueQueuePress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,248,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerEntryScreen.tsx,255,onPress,onPress={() =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubNav.tsx,181,onValueChange,const isSwitchRow = typeof value === 'boolean' && typeof onValueChange === 'function';,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubNav.tsx,184,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubNav.tsx,189,onPress,onPress={isSwitchRow ? undefined : onPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubNav.tsx,240,onValueChange,onValueChange={onValueChange},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubNav.tsx,340,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubNav.tsx,343,onPress,onPress={onPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubNav.tsx,446,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubNav.tsx,449,onPress,onPress={onPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubScreen.tsx,707,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubScreen.tsx,711,onPress,"onPress={() => updateSection(""wallet"")}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubScreen.tsx,725,onPress,onPress={() => updateSection(item.section)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,160,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,161,onPress,onPress={() => setAppearanceMode('lightPremium')},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,179,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,180,onPress,onPress={() => setAppearanceMode('darkGlass')},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,211,onValueChange,"onValueChange={(nextValue) => updateNotificationPreference(item.id, nextValue)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,214,Pressable,<Pressable onPress={() => setShowAdvancedNotifications(!showAdvancedNotifications)}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,214,onPress,<Pressable onPress={() => setShowAdvancedNotifications(!showAdvancedNotifications)}>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,227,onValueChange,"onValueChange={(nextValue) => updateNotificationPreference(item.id, nextValue)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,245,onPress,onPress={openOrderAlerts},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,252,onPress,onPress={onOpenStoreScope},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubSettingsPanel.tsx,259,onPress,onPress={openOperationsDirectory},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubStoreHero.tsx,82,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubStoreHero.tsx,83,onPress,onPress={onOpenStoreScope},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubStoreHero.tsx,94,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerHubStoreHero.tsx,96,onPress,onPress={() => setSelectedModeId(mode.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOnboardingStatusView.tsx,182,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOnboardingStatusView.tsx,185,onPress,onPress={reloadSelfStatus},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,124,Button,"<Button label=""إعداد موصل المتجر"" tone=""primary"" size=""sm"" fullWidth={false} onPress={onOpenStoreCourierSetup} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,124,onPress,"<Button label=""إعداد موصل المتجر"" tone=""primary"" size=""sm"" fullWidth={false} onPress={onOpenStoreCourierSetup} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,175,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,176,onPress,onPress={() => setSelectedModeId(isSelected ? '' : mode.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,217,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,222,onPress,onPress={onOpenStoreCourierSetup},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,243,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,248,onPress,onPress={onOpenTeamManagement},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,268,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,273,onPress,onPress={() => setCoveragePanelOpen((current) => !current)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,307,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,308,onPress,onPress={() => setSelectedZoneId(isZoneSelected ? '' : zone.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,356,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,361,onPress,onPress={() => setLastSaveLabel(`طلب مراجعة المنطقة: ${zone.name}`)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,363,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,368,onPress,onPress={() => setLastSaveLabel(zone.operationalImpact)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerOperationsPanel.tsx,384,onPress,"onPress={() => setLastSaveLabel(new Date().toLocaleTimeString('ar-YE', { hour: '2-digit', minute: '2-digit' }))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,164,Button,"<Button label=""إغلاق"" tone=""ghost"" size=""sm"" onPress={controller.clearMutationError} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,164,onPress,"<Button label=""إغلاق"" tone=""ghost"" size=""sm"" onPress={controller.clearMutationError} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,169,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,174,onPress,onPress={() => setShowCreate((current) => !current)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,207,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,212,onPress,onPress={() => setCategory(item)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,219,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,224,onPress,onPress={() => setPriority(item)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,229,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,233,onPress,onPress={() => void submitTicket()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,263,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,267,onPress,onPress={() => controller.selectTicket(ticket.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,324,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PartnerSupportScreen.tsx,328,onPress,onPress={() => void sendMessage()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,126,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,131,onPress,onPress={() => onActionPress(offer)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,322,Button,"<Button label=""إرسال للمراجعة"" tone=""brand"" fullWidth={false} onPress={handleSubmitOffer} disabled={controller.submitting} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,322,onPress,"<Button label=""إرسال للمراجعة"" tone=""brand"" fullWidth={false} onPress={handleSubmitOffer} disabled={controller.submitting} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,323,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,327,onPress,onPress={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,372,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,377,onPress,onPress={() => openOfferForm()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/account/PromotionsScreen.tsx,401,onValueChange,onValueChange={setActiveTab},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/CategoryManagementScreen.tsx,77,Button,"<Button label=""رجوع"" tone=""ghost"" size=""sm"" fullWidth={false} onPress={onBack} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/CategoryManagementScreen.tsx,77,onPress,"<Button label=""رجوع"" tone=""ghost"" size=""sm"" fullWidth={false} onPress={onBack} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/InventoryActionScreen.tsx,38,Button,"{onBack ? <Button label=""العودة"" tone=""secondary"" fullWidth={false} onPress={onBack} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/InventoryActionScreen.tsx,38,onPress,"{onBack ? <Button label=""العودة"" tone=""secondary"" fullWidth={false} onPress={onBack} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/InventoryActionScreen.tsx,39,Button,"{onSecondaryAction ? <Button label=""العودة لدليل العمليات"" fullWidth={false} onPress={onSecondaryAction} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/InventoryActionScreen.tsx,39,onPress,"{onSecondaryAction ? <Button label=""العودة لدليل العمليات"" fullWidth={false} onPress={onSecondaryAction} /> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogManagementScreen.tsx,218,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogManagementScreen.tsx,222,onPress,onPress={() => startEditing(product)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogManagementScreen.tsx,243,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogManagementScreen.tsx,246,onPress,onPress={() => void saveAssortment()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogManagementScreen.tsx,249,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogManagementScreen.tsx,252,onPress,onPress={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogReadinessPanel.tsx,167,Button,"<Button label=""✕"" tone=""secondary"" size=""sm"" onPress={onClose} style={{ minWidth: 0 }} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogReadinessPanel.tsx,167,onPress,"<Button label=""✕"" tone=""secondary"" size=""sm"" onPress={onClose} style={{ minWidth: 0 }} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogReadinessPanel.tsx,284,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogReadinessPanel.tsx,288,onPress,onPress={onEditStock},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogReadinessPanel.tsx,292,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerCatalogReadinessPanel.tsx,296,onPress,onPress={onEditAvailability},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerInventoryActionPanel.tsx,33,onPress,onPress={() => onSelectFlow?.(item.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerInventoryActionPanel.tsx,38,Button,"<Button label=""متابعة من داخل لوحة المخزون"" tone=""secondary"" onPress={activeFlowId ? () => onSelectFlow?.(activeFlowId) : undefined} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerInventoryActionPanel.tsx,38,onPress,"<Button label=""متابعة من داخل لوحة المخزون"" tone=""secondary"" onPress={activeFlowId ? () => onSelectFlow?.(activeFlowId) : undefined} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerReelsManagementSection.tsx,151,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerReelsManagementSection.tsx,154,onPress,onPress={() => void pickVideo()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerReelsManagementSection.tsx,157,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerReelsManagementSection.tsx,160,onPress,onPress={() => void pickPoster()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerReelsManagementSection.tsx,201,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerReelsManagementSection.tsx,206,onPress,onPress={() => void submit()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerReelsManagementSection.tsx,208,Button,"<Button label=""تحديث الحالات"" tone=""ghost"" disabled={submitting} onPress={() => void load()} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/PartnerReelsManagementSection.tsx,208,onPress,"<Button label=""تحديث الحالات"" tone=""ghost"" disabled={submitting} onPress={() => void load()} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/ProductEditScreen.tsx,154,Button,"<Button label=""رجوع"" tone=""ghost"" size=""sm"" fullWidth={false} onPress={onBack} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/catalog/ProductEditScreen.tsx,154,onPress,"<Button label=""رجوع"" tone=""ghost"" size=""sm"" fullWidth={false} onPress={onBack} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
