file,line,method,path,operation_id,owner,baseline_sha
services/dsh/contracts/dsh.delivery-proof-completion.openapi.yaml,174,POST,/dsh/operator/delivery-proofs/{proofId}/accept,acceptOperatorDeliveryProof,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.delivery-proof-completion.openapi.yaml,203,POST,/dsh/operator/delivery-proofs/{proofId}/reject,rejectOperatorDeliveryProof,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.delivery-proof-media.openapi.yaml,20,POST,/dsh/captain/dispatch/assignments/{assignmentId}/pod,submitDshPoD,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.delivery-proof-media.openapi.yaml,61,POST,/dsh/partner/orders/{orderId}/partner-delivery/proof,submitDshPartnerDeliveryProof,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,18,GET,/dsh/captain/me/readiness,getOwnCaptainReadiness,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,35,GET,/dsh/operator/dispatch/captains/{captainId}/readiness,getOperatorCaptainReadiness,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,57,GET,/dsh/operator/dispatch/assignments,listDshDispatchAssignments,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,75,POST,/dsh/operator/dispatch/assignments,createDshAssignment,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,102,GET,/dsh/captain/dispatch/assignments,listDshCaptainAssignments,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,122,POST,/dsh/captain/dispatch/assignments/{assignmentId}/accept,acceptDshAssignment,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,140,POST,/dsh/captain/dispatch/assignments/{assignmentId}/decline,declineDshAssignment,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,164,GET,/dsh/operator/dispatch/candidates,listCaptainDispatchCandidates,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,194,PUT,/dsh/operator/dispatch/captains/{captainId}/profile,upsertCaptainDispatchProfile,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,224,POST,/dsh/operator/dispatch/assignments/{assignmentId}/reassign,reassignGovernedDispatchAssignment,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,248,POST,/dsh/operator/dispatch/assignments/{assignmentId}/cancel,cancelGovernedDispatchAssignment,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,268,POST,/dsh/operator/dispatch/assignments/expire,expireGovernedDispatchAssignments,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.dispatch-governance.openapi.yaml,295,GET,/dsh/operator/dispatch/decisions,listDispatchDecisions,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.home-marketing-events.openapi.yaml,19,POST,/dsh/home-discovery/events,recordDshHomeMarketingEvent,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.home-marketing-events.openapi.yaml,43,GET,/dsh/operator/home-discovery/{kind}/{itemId}/targeting,getDshOperatorHomeTargeting,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.home-marketing-events.openapi.yaml,58,PUT,/dsh/operator/home-discovery/{kind}/{itemId}/targeting,replaceDshOperatorHomeTargeting,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.home-marketing-governance.openapi.yaml,19,GET,/dsh/operator/home-discovery/{kind},listOperatorHomeDiscoveryContent,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.home-marketing-governance.openapi.yaml,41,POST,/dsh/operator/home-discovery/{kind},createOperatorHomeDiscoveryContent,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.home-marketing-governance.openapi.yaml,64,PATCH,/dsh/operator/home-discovery/{kind}/{itemId},updateOperatorHomeDiscoveryContent,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.home-marketing-governance.openapi.yaml,91,DELETE,/dsh/operator/home-discovery/{kind}/{itemId},deleteOperatorHomeDiscoveryContent,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,18,GET,/dsh/operator/support/incidents,listDshGovernedIncidents,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,32,POST,/dsh/operator/support/incidents,createDshGovernedIncident,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,52,GET,/dsh/operator/support/incidents/{incidentId},getDshGovernedIncident,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,61,PATCH,/dsh/operator/support/incidents/{incidentId},updateDshGovernedIncident,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,83,GET,/dsh/operator/support/incidents/{incidentId}/events,listDshGovernedIncidentEvents,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,104,GET,/dsh/operator/operational-incidents,listDshOperationalIncidents,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,126,POST,/dsh/operator/operational-incidents,reportDshOperationalIncident,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,142,GET,/dsh/operator/operational-incidents/{incidentId},getDshOperationalIncident,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,155,GET,/dsh/partner/me/ratings/field/prompt,getDshPartnerFieldRatingPrompt,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,166,POST,/dsh/partner/me/ratings/field,submitDshPartnerFieldRating,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,186,GET,/dsh/client/me/ratings/pending-order,getDshPendingClientOrderRatingPrompt,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,197,GET,/dsh/client/orders/{orderId}/rating-prompt,getDshClientOrderRatingPrompt,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,211,POST,/dsh/client/orders/{orderId}/ratings,submitDshClientOrderRatings,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,233,GET,/dsh/field/me/ratings/summary,getDshFieldOwnRatingSummary,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.incident-governance.openapi.yaml,244,GET,/dsh/captain/me/ratings/summary,getDshCaptainOwnRatingSummary,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.live-tracking.openapi.yaml,19,POST,/dsh/captain/dispatch/assignments/{assignmentId}/location,pushDshCaptainLocation,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.live-tracking.openapi.yaml,46,GET,/dsh/client/orders/{orderId}/tracking,getDshClientOrderTracking,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.live-tracking.openapi.yaml,64,GET,/dsh/partner/orders/{orderId}/dispatch-tracking,getDshPartnerDispatchTracking,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.live-tracking.openapi.yaml,82,GET,/dsh/operator/dispatch/tracking-alerts,listOperatorDispatchTrackingAlerts,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,15,GET,/dsh/operator/marketing/coupons,listDshMarketingCoupons,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,23,POST,/dsh/operator/marketing/coupons,createDshMarketingCoupon,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,39,PATCH,/dsh/operator/marketing/coupons/{couponId},updateDshMarketingCoupon,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,61,GET,/dsh/operator/marketing/loyalty-tiers,listDshMarketingLoyaltyTiers,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,69,POST,/dsh/operator/marketing/loyalty-tiers,createDshMarketingLoyaltyTier,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,84,PATCH,/dsh/operator/marketing/loyalty-tiers/{tierId},updateDshMarketingLoyaltyTier,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,106,GET,/dsh/operator/marketing/subscription-plans,listDshMarketingSubscriptionPlans,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,114,POST,/dsh/operator/marketing/subscription-plans,createDshMarketingSubscriptionPlan,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,129,PATCH,/dsh/operator/marketing/subscription-plans/{planId},updateDshMarketingSubscriptionPlan,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,151,POST,/dsh/client/marketing/subscriptions/purchase,createDshClientSubscriptionPurchase,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,178,POST,/dsh/client/marketing/subscriptions/{purchaseId}/activate,activateDshClientSubscriptionPurchase,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,205,GET,/dsh/client/marketing/subscriptions/purchases/{purchaseId},getDshClientSubscriptionPurchase,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,222,POST,/dsh/client/marketing/subscriptions/{subscriptionId}/renew,renewDshClientSubscription,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,258,POST,/dsh/client/marketing/subscriptions/{subscriptionId}/cancel,cancelDshClientSubscription,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.marketing-commercial.openapi.yaml,294,GET,/dsh/client/benefits,getDshClientBenefits,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.notifications-governance.openapi.yaml,17,PUT,/dsh/notifications/push-endpoints,upsertDshNotificationPushEndpoint,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.notifications-governance.openapi.yaml,40,DELETE,/dsh/notifications/push-endpoints/{deviceId},deactivateDshNotificationPushEndpoint,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.notifications-governance.openapi.yaml,67,GET,/dsh/operator/notifications/delivery-attempts,listDshNotificationDeliveryAttempts,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.operational-policy.openapi.yaml,18,GET,/dsh/operator/platform/operational-profiles/{zoneId},getDshOperationalProfile,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.operational-policy.openapi.yaml,39,PUT,/dsh/operator/platform/operational-profiles/{zoneId},upsertDshOperationalProfile,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.operational-policy.openapi.yaml,66,GET,/dsh/operator/platform/operational-profiles/{zoneId}/delivery-modes,listDshOperationalDeliveryModes,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.operational-policy.openapi.yaml,90,PUT,/dsh/operator/platform/operational-profiles/{zoneId}/delivery-modes/{fulfillmentMode},upsertDshOperationalDeliveryMode,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.operational-policy.openapi.yaml,122,POST,/dsh/platform/operational-policy/evaluate,evaluateDshOperationalPolicy,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.operational-policy.openapi.yaml,148,GET,/dsh/operator/platform/operational-policy/audit,listDshOperationalPolicyAudit,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.operational-policy.openapi.yaml,181,POST,/dsh/operator/platform/operational-policy/audit/{eventId}/rollback,rollbackDshOperationalPolicy,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-rescue.openapi.yaml,16,GET,/dsh/operator/support/order-rescue-cases,listDshOrderRescueCases,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-rescue.openapi.yaml,30,POST,/dsh/operator/support/order-rescue-cases,createDshOrderRescueCase,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-rescue.openapi.yaml,52,GET,/dsh/operator/support/order-rescue-cases/{caseId},getDshOrderRescueCase,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-rescue.openapi.yaml,61,PATCH,/dsh/operator/support/order-rescue-cases/{caseId},updateDshOrderRescueCase,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-rescue.openapi.yaml,83,GET,/dsh/operator/support/order-rescue-cases/{caseId}/events,listDshOrderRescueEvents,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,11,POST,/dsh/client/order-truth,createOrderTruthFromCheckout,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,48,GET,/dsh/client/order-truth,listClientOrderTruth,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,66,GET,/dsh/client/order-truth/{orderId},getClientOrderTruth,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,84,GET,/dsh/client/order-truth/{orderId}/events,listClientOrderTruthEvents,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,102,GET,/dsh/partner/order-truth,listPartnerOrderTruth,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,121,GET,/dsh/partner/order-truth/{orderId},getPartnerOrderTruth,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,139,GET,/dsh/operator/order-truth,listOperatorOrderTruth,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,157,GET,/dsh/operator/order-truth/diagnostics,getOperatorOrderTruthDiagnostics,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-truth.openapi.yaml,172,GET,/dsh/operator/order-truth/{orderId},getOperatorOrderTruth,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-workboards.openapi.yaml,17,GET,/dsh/partner/order-workboard,getDshPartnerOrderWorkboard,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.order-workboards.openapi.yaml,30,GET,/dsh/operator/order-workboard,getDshOperatorOrderWorkboard,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-commercial-closure.openapi.yaml,17,GET,/dsh/operator/stores/{storeId}/delivery-pricing,listOperatorDshStoreDeliveryPricing,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-commercial-closure.openapi.yaml,37,PUT,/dsh/operator/stores/{storeId}/delivery-pricing/{fulfillmentMode},upsertOperatorDshStoreDeliveryPricing,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-commercial-closure.openapi.yaml,65,GET,/dsh/partner/stores/{storeId}/delivery-pricing,listPartnerDshStoreDeliveryPricing,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-commercial-closure.openapi.yaml,86,PUT,/dsh/partner/stores/{storeId}/delivery-pricing/{fulfillmentMode},upsertPartnerDshStoreDeliveryPricing,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-commercial-closure.openapi.yaml,116,GET,/dsh/operator/marketing/loyalty-earning-policies,listDshLoyaltyEarningPolicies,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-commercial-closure.openapi.yaml,132,POST,/dsh/operator/marketing/loyalty-earning-policies,createDshLoyaltyEarningPolicy,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-commercial-closure.openapi.yaml,156,PATCH,/dsh/operator/marketing/loyalty-earning-policies/{policyId},updateDshLoyaltyEarningPolicy,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,17,GET,/dsh/partner/orders/{orderId}/partner-delivery,getDshPartnerDeliveryTask,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,28,GET,/dsh/client/orders/{orderId}/partner-delivery,getDshClientPartnerDeliveryTask,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,41,POST,/dsh/partner/orders/{orderId}/partner-delivery/assign,assignDshPartnerDeliveryTask,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,58,POST,/dsh/partner/orders/{orderId}/partner-delivery/pickup,markDshPartnerDeliveryPickedUp,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,71,POST,/dsh/partner/orders/{orderId}/partner-delivery/depart,departDshPartnerDeliveryTask,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,84,POST,/dsh/partner/orders/{orderId}/partner-delivery/arrive,arriveDshPartnerDeliveryTask,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,97,POST,/dsh/partner/orders/{orderId}/partner-delivery/exception,raiseDshPartnerDeliveryException,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,115,GET,/dsh/operator/partner-deliveries,listDshOperatorPartnerDeliveries,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,133,GET,/dsh/operator/partner-deliveries/{taskId},getDshOperatorPartnerDelivery,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,144,GET,/dsh/operator/partner-deliveries/order/{orderId},getDshOperatorPartnerDeliveryByOrder,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,156,GET,/dsh/client/orders/{orderId}/pickup,getDshClientPickupSession,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,168,GET,/dsh/partner/orders/{orderId}/pickup,getDshPartnerPickupState,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,180,POST,/dsh/partner/orders/{orderId}/pickup/mark-ready,markDshPickupReady,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,193,POST,/dsh/partner/orders/{orderId}/pickup/notify,notifyDshPickupCustomer,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,211,POST,/dsh/partner/orders/{orderId}/pickup/customer-arrived,markDshPickupCustomerArrived,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,224,POST,/dsh/partner/orders/{orderId}/pickup/verify,verifyDshPickupSession,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,241,POST,/dsh/partner/orders/{orderId}/pickup/no-show,markDshPickupNoShow,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,258,POST,/dsh/partner/orders/{orderId}/pickup/extend-window,extendDshPartnerPickupWindow,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,275,POST,/dsh/partner/orders/{orderId}/pickup/reschedule,rescheduleDshPartnerPickupWindow,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,292,GET,/dsh/operator/pickups,listDshOperatorPickups,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,306,GET,/dsh/operator/pickups/{orderId},getDshOperatorPickup,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,317,POST,/dsh/operator/pickups/{orderId}/extend-window,extendDshPickupWindow,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,336,POST,/dsh/operator/partner-delivery/sla-alerts/refresh,refreshDshPartnerDeliverySlaAlerts,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,350,GET,/dsh/operator/partner-delivery/sla-alerts,listDshPartnerDeliverySlaAlerts,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,366,POST,/dsh/operator/partner-delivery/sla-alerts/{alertId}/acknowledge,acknowledgeDshPartnerDeliverySlaAlert,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,383,POST,/dsh/operator/pickups/sla-alerts/refresh,refreshDshPickupSlaAlerts,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,397,GET,/dsh/operator/pickups/sla-alerts,listDshPickupSlaAlerts,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-delivery.openapi.yaml,413,POST,/dsh/operator/pickups/sla-alerts/{alertId}/acknowledge,acknowledgeDshPickupSlaAlert,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-fleet.openapi.yaml,14,POST,/dsh/partner/stores/{storeId}/couriers/{memberId}/connection-code,issueDshPartnerCourierConnectionCode,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-fleet.openapi.yaml,42,GET,/dsh/partner/stores/{storeId}/courier-connections,listDshPartnerCourierConnections,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-fleet.openapi.yaml,58,POST,/dsh/partner/stores/{storeId}/courier-connections/{connectionId}/revoke,revokeDshPartnerCourierConnection,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-fleet.openapi.yaml,85,POST,/dsh/captain/partner-fleet/connect,connectDshCaptainToPartnerFleet,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-fleet.openapi.yaml,108,GET,/dsh/captain/partner-fleet/memberships,listDshCaptainPartnerFleetMemberships,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-fleet.openapi.yaml,121,POST,/dsh/captain/partner-fleet/memberships/{teamMemberId}/disconnect,disconnectDshCaptainPartnerFleetMembership,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-fleet.openapi.yaml,147,GET,/dsh/operator/stores/{storeId}/partner-fleet,getDshOperatorPartnerFleetSnapshot,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,14,POST,/dsh/operator/partners,createDshPartner,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,47,GET,/dsh/operator/partners/{partnerId},getDshPartner,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/dsh/contracts/dsh.partner-onboarding.openapi.yaml,65,POST,/dsh/operator/partners/{partnerId}/transition,transitionDshPartner,dsh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
