manifest,service,ordinal,file,declared_state,exists,expected_sha256,actual_sha256,verification_state,baseline_sha
services/wlt/database/migrations/manifest.extensions.json,wlt,67,wlt-905_dispatch_financial_eligibility_decisions.sql,ACTIVE,false,0bf33b301dc64f877a77877b1cf2b9bd408ecc96313f3d9a3c45bdbf5a3b5e4b,,MISSING_FILE,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,1,wlt-000_financial_references.sql,HISTORICAL_IMMUTABLE,true,62864636531977d54d957597b4564dd27cdc4eeaeb7b0e132249c5f05c42ccbc,64a1bec63acf81e53521bb683ddc1fb1f46cc1d5cccc61af4aa95696159ce6fe,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,2,wlt-001_payment_sessions.sql,HISTORICAL_IMMUTABLE,true,2f2f900a2ffd1f8862ec7fca5ce81129d69a8bd50b9a1bc13492817b1aafd275,aa350f36c803d912b0e51874f9f4c0f93d3ccfb4c56f2db819f65b32c82bb07d,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,3,wlt-002_payment_capture.sql,HISTORICAL_IMMUTABLE,true,c5d9b5d55b58c9f46605233cb0bdd443a1eba5e96fb4b6250510e167c2ae9066,054ce28d52101bed8512f8db1335ffd1895f0bd87453ad2b9f134ca554a158e1,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,4,wlt-003_refunds.sql,HISTORICAL_IMMUTABLE,true,5d6a8894775d29b8115d80fa72da8cd97cacb6aa819e878165130ae989b93fc7,413b5b8d4b5e3ba3a4a2c64b8ad4af4b222a62d7ac6f66744b3532628476e2a7,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,5,wlt-004_settlements.sql,HISTORICAL_IMMUTABLE,true,07c2318fe784abb2ef135a260100733544a570a94a3ed0477d1bd552015ec5cf,9163e3958ae5c6cff38e928ab0c902707d031cc8368226e168462f696f9c84d8,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,6,wlt-005_cod.sql,HISTORICAL_IMMUTABLE,true,2051e51e21082ed7d35c4019cd827c437f2037415ce84ef4590b0922138db73e,f41cb77c281977844d8e2a28314e8858792db541990bcd102e865a50ce8d8dc5,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,7,wlt-006_ledger.sql,HISTORICAL_IMMUTABLE,true,afaac7564f1cec9ba04ec8d3a6be52ccc69f84d06bad349acf77a206f5c3853a,7cbf5076f036f657d7122ac873d21f0a97a5f0b11e2e0a6000e97bd3bf0450f4,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,8,wlt-007_default_currency_yer.sql,HISTORICAL_IMMUTABLE,true,2e979c94036727f2e1daafdc08b0650c00aacead67b3e36f6e92be9774ea6c5d,8ec7873e15bf457c7af581b688d462a68864d3711c31ba70ec981c8ed323425a,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,9,wlt-008_payment_session_handoff_controls.sql,HISTORICAL_IMMUTABLE,true,391e5f4e71dd654ecd1acad31ab83219263fd7bc53c007eaf2f8bcba0980265a,3378ad0a769dfccee21a60cfb5ae84040c627973a24fa03bf89c7160c8a60797,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,10,wlt-009_dsh_notify_outbox.sql,HISTORICAL_IMMUTABLE,true,9d85d16dc200504a9d1df5e83f63b0d5ef2ea55b261d489424650bce6d92cc0f,54e13ffac1f85bc33769f89eb31db9cb1d89577d87aab57ac0a089358628c58c,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,11,wlt-010_payout_destinations.sql,HISTORICAL_IMMUTABLE,true,654642a93294b5995131b07903e528139a221d6949cc2ccfe58ca7b5927baa00,c2e2a7c71f08fb4d539b2f34d8b4ff446843cb1127b84f224f608aea465e1bfe,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,12,wlt-011_field_finance.sql,HISTORICAL_IMMUTABLE,true,e5be7791e38d722b74a8becd4fe238eae7b02862faa2bf04b73fb90743109fd7,5b83a09a61ea1b568b03d7eb427dc35b780c1968ed9eebf78ef22edf32ce73b2,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,13,wlt-012_payout_idempotency_hash.sql,HISTORICAL_IMMUTABLE,true,e8a741466049682b8db1404447b04e9b39ce4a48fcb3ebd5b797db68529f0c11,95e810c54ddc17d30cc8d9072e12827e7d51539a494f75d6b6f5c5905bbe0934,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,14,wlt-013_wallet_actor_unique_and_field_commission_effect.sql,HISTORICAL_IMMUTABLE,true,5846333d1c20ce2f3159d8582c48b6dd8524cee5fdc98b2295e5b229f9cf5239,9b8b35415c584fd4c746fb22d8ef44e8542db98ee429f422f211ee1064890d14,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,15,wlt-014_refund_session_idempotency.sql,HISTORICAL_IMMUTABLE,true,0a79ea1a18366bf5a2b833706168ec2980afbd8c0734c7ce7cc834a7ddcc117a,bca05f00b51c49bcb9f66b2d10c32ac6539e2193f6befbeca48f7302c2e357ef,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,16,wlt-015_provider_result_unknown_and_reconciliation.sql,HISTORICAL_IMMUTABLE,true,971b1b9aee5fc766cef2ee7b53c5c6151553e3d299a99061723cdb197c65b773,0076757885e1b2282aacbf46261512f3f14eb600250e0e08954babd06526e07f,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,17,wlt-017_ledger_kernel.sql,HISTORICAL_IMMUTABLE,true,17f2972c1cb7a949fcd49a7b1db876ef83b831424034f9bdc38bc1eed0f106c3,de4f482fb9a5fa90fd2fa64cdcb266bb4a7f0599478595da0c6864286d48c8ed,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,18,wlt-018_payout_destination_encryption.sql,HISTORICAL_IMMUTABLE,true,b6b2b08864d957344b73678f86989186b0b3b48fa6783ff6e2e10aa31ff1a53a,7cd1b35b71eec760246e4b098ce41c55f38f0a1c2bef018fab293a0b8d1fab98,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,19,wlt-019_payout_operator_audit.sql,HISTORICAL_IMMUTABLE,true,36639f161bf8a63b463c4da57d27c939cecf97420a0ee1153885cdc86cb51a4f,06431c0fa56a4fc2cf9451b3164eb089bf7636762694572935089d050f44cf64,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,20,wlt-020_payment_pending_states.sql,HISTORICAL_IMMUTABLE,true,a436ee91f92dfc42cbb3c77c3b3ec3fcacfd2417367f5d171cb14359b1aa743d,35cf6f7464f82d44e4dea9cc1bdcf3ac5fa1f3b29b786f58901bb581dbd40d79,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,21,wlt-021_reconciliation_resolution.sql,HISTORICAL_IMMUTABLE,true,f75d8a111c4ea88c49280a07c51909158345d9ba0ec8f11676af65b00927397a,aa9fe73c1de66b7c262addcb278b09947cfdeee23df64e7b2edb936f92966bae,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,22,wlt-022_commission_lifecycle.sql,HISTORICAL_IMMUTABLE,true,6727f2015f5d34a4b21efc13031638475ca6001635958dde9a109ec4f5b62164,cb132cd27af455b7d0f8baf05cde878419f44087fb5166f018570f7f0accc7f8,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,23,wlt-023_special_request_payment_sessions.sql,HISTORICAL_IMMUTABLE,true,1b3d711e63fb0d55afe88183119f91512a19d7ef9e25cfae4bf55e061b17c827,dab59a50dabfc1633ab87d5c03bf4602bf1de653fb9c45c9845b74775e902f88,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,24,wlt-024_payment_session_operator_context.sql,HISTORICAL_IMMUTABLE,true,17fa0324dff406719541e00a146ab77d1f4a2d01b651ce55b86821abf1997069,17fa0324dff406719541e00a146ab77d1f4a2d01b651ce55b86821abf1997069,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,25,wlt-025_ledger_integrity.sql,HISTORICAL_IMMUTABLE,true,753daad1aab1001c1c92bf0f818d5e59df8f261d052531ab83afc9f7a416edb9,017873dae10fa2c639eb86caa3d0e767bebd25a59f4f9bafdcaa0edb011cdeb2,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,26,wlt-026_cash_in_transit_account.sql,HISTORICAL_IMMUTABLE,true,5db4b2686769293fec6323cfc3f3104a1ba82c35b46b741d418554ca08d77274,9edeff1c25ce59e849164b4daa8b844951e9189b3204200b45b4dcf3bb8cb5ca,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,27,wlt-027_payout_provider_proof.sql,HISTORICAL_IMMUTABLE,true,c1ab845d10113000190b8bdd7b26a1a12437ba7b975ce73da2df05b4a8ec9cdb,c1ab845d10113000190b8bdd7b26a1a12437ba7b975ce73da2df05b4a8ec9cdb,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,28,wlt-028_commercial_benefits.sql,HISTORICAL_IMMUTABLE,true,aeb78c2c1db76c31d5fb192fcbc2b9492cc8d1448c48da04bb6b1fed84563cfb,2e82818e0a03af1b3f1bfb8204c03a7f8ac2e0f197bae312127777c6a5391193,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,29,wlt-029_payment_session_operator_context_lock.sql,HISTORICAL_IMMUTABLE,true,f217ee1e27bcb9ca1f63a508c46bd3135712dd345ea0ea84361e6d181d7c9bd7,f217ee1e27bcb9ca1f63a508c46bd3135712dd345ea0ea84361e6d181d7c9bd7,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,30,wlt-030_subscription_payment_source.sql,HISTORICAL_IMMUTABLE,true,335d16a87517cfd9a4ed5b65afb3810b9e221e0ccee52991bc07dd01ace73f5c,4a629d5fce18248c7a5b78d0d1b2d1400e815c3a0e815be9bd89667c7a0ce1ec,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,31,wlt-031_governed_settlement_sources.sql,HISTORICAL_IMMUTABLE,true,d34b6e12e9bdcc0ce1009d893a30875f4e4f4b45c2665e25f9ecd4420ba253a9,478a55b0a83825c5aba1a59de5b07c991ee1f8d2f34daf646da86b2b4d0dc0a9,CHECKSUM_MISMATCH,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,32,wlt-032_promotion_funding_ledger.sql,HISTORICAL_IMMUTABLE,true,df0859c23f441194b41165cd2b8a65e011d549c9bccf78100fcb60344dc9355b,df0859c23f441194b41165cd2b8a65e011d549c9bccf78100fcb60344dc9355b,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,33,wlt-033_cod_collector_identity.sql,HISTORICAL_IMMUTABLE,true,2909218dd558948d7d9241606643106a79999748c2f817e9be45ef90e26d1118,2909218dd558948d7d9241606643106a79999748c2f817e9be45ef90e26d1118,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,34,wlt-034_payout_destination_idempotency.sql,HISTORICAL_IMMUTABLE,true,aff97b6ce7cfd70c4f6bb98414d5bcdff5d16eb1fb89df06155e2cd16a82b6d1,aff97b6ce7cfd70c4f6bb98414d5bcdff5d16eb1fb89df06155e2cd16a82b6d1,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,35,wlt-035_refund_reference_integrity.sql,HISTORICAL_IMMUTABLE,true,d4383576f12f46c675be838aba0d8b68ffde6e3c0aa99404a0757db21685f65b,d4383576f12f46c675be838aba0d8b68ffde6e3c0aa99404a0757db21685f65b,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,36,wlt-036_payment_session_operations_and_provider_events.sql,HISTORICAL_IMMUTABLE,true,f2a2bd10df5f8944c2d8096f9179adf4a32870b4ed437366e371384c25991276,f2a2bd10df5f8944c2d8096f9179adf4a32870b4ed437366e371384c25991276,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,37,wlt-037_refund_governance.sql,HISTORICAL_IMMUTABLE,true,b9bc56b5cfe5753ae722849f30f1bc6909358e8a8a74296ea9336045aa93df8b,b9bc56b5cfe5753ae722849f30f1bc6909358e8a8a74296ea9336045aa93df8b,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,38,wlt-038_representative_finance_operator_context.sql,HISTORICAL_IMMUTABLE,true,e5289b8c8552d4d6615a043b26247c238d3a8e783fb636bb965125be72331c24,e5289b8c8552d4d6615a043b26247c238d3a8e783fb636bb965125be72331c24,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,39,wlt-090_settlement_commission_governance.sql,HISTORICAL_IMMUTABLE,true,7a51bd8d92c63be86e468d50ec78d3bb299e01033403646a18b8091418bb7619,7a51bd8d92c63be86e468d50ec78d3bb299e01033403646a18b8091418bb7619,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,40,wlt-091_adjustment_ledger_identity.sql,HISTORICAL_IMMUTABLE,true,a172f7c16942f6c55ac011b289b3e3485c5349b155ac93be48246a8e5c0be719,a172f7c16942f6c55ac011b289b3e3485c5349b155ac93be48246a8e5c0be719,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,41,wlt-092_refund_operation_idempotency.sql,HISTORICAL_IMMUTABLE,true,79a4780f73b2b2deea98ed70d02c465a94e7b7ffdf4d6c00dc6f82b62f8d6555,79a4780f73b2b2deea98ed70d02c465a94e7b7ffdf4d6c00dc6f82b62f8d6555,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,42,wlt-093_mutation_receipts.sql,HISTORICAL_IMMUTABLE,true,5072da9cc96b3ccde1369b7963d022272e8a48f26fce4a5710bb5330d220f700,5072da9cc96b3ccde1369b7963d022272e8a48f26fce4a5710bb5330d220f700,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,43,wlt-095_subscription_lifecycle.sql,HISTORICAL_IMMUTABLE,true,c5c80b1016bb8039fb19134b9c46e3282d44db7d00d615b7b6d9d5df6e603ae7,c5c80b1016bb8039fb19134b9c46e3282d44db7d00d615b7b6d9d5df6e603ae7,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,44,wlt-096_promotion_funding_audit_integrity.sql,HISTORICAL_IMMUTABLE,true,2c617ad303a7908f8fcf3e14b01cb789adcfdc86d4afe9ec426e13a660b0311d,2c617ad303a7908f8fcf3e14b01cb789adcfdc86d4afe9ec426e13a660b0311d,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,45,wlt-097_cod_custody_evidence_reconciliation.sql,HISTORICAL_IMMUTABLE,true,f96573fb4b0d592e06121df0862efd2ae2bb50cf3b05a2033817df3430ab2ce2,f96573fb4b0d592e06121df0862efd2ae2bb50cf3b05a2033817df3430ab2ce2,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,46,wlt-098_payout_destination_governance.sql,HISTORICAL_IMMUTABLE,true,df8e59316164f5d11cacf80b6046191692abe424b09e4729aeff82413f9ac257,df8e59316164f5d11cacf80b6046191692abe424b09e4729aeff82413f9ac257,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,47,wlt-099_request_hash_scope.sql,HISTORICAL_IMMUTABLE,true,b56a15a626234d8c647f7a774d3718586b85610a53d60d2639b326c5d8566900,b56a15a626234d8c647f7a774d3718586b85610a53d60d2639b326c5d8566900,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,48,wlt-100_payout_destination_reference.sql,HISTORICAL_IMMUTABLE,true,0efc7b5fcce2006f3217f16ddd95d7887808e8e49881b390299e82945df93c50,0efc7b5fcce2006f3217f16ddd95d7887808e8e49881b390299e82945df93c50,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,49,wlt-101_reconciliation_single_claim.sql,HISTORICAL_IMMUTABLE,true,295a7035d749f08758b9f2d0ab36819bc8377c5ebd8ddb3f5c2067c904d874b4,295a7035d749f08758b9f2d0ab36819bc8377c5ebd8ddb3f5c2067c904d874b4,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,50,wlt-102_settlement_cod_commission_payout_operator_context.sql,HISTORICAL_IMMUTABLE,true,97bf20d4d241453ae4192bd738e39ee03f5e52d72fd4b4e66d5dd58b2f51499e,97bf20d4d241453ae4192bd738e39ee03f5e52d72fd4b4e66d5dd58b2f51499e,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,51,wlt-103_provider_penalties.sql,HISTORICAL_IMMUTABLE,true,887bea151e14cda2abcd5dc9587b46d849b07b6bca2f9d4b48863f3fea315356,887bea151e14cda2abcd5dc9587b46d849b07b6bca2f9d4b48863f3fea315356,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,52,wlt-104_field_commission_partner_categories.sql,HISTORICAL_IMMUTABLE,true,6dd974820ed7236270d3239d13c1a9c4030b9a698cff3c8de644fba0d4920137,6dd974820ed7236270d3239d13c1a9c4030b9a698cff3c8de644fba0d4920137,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,53,wlt-105_financial_operator_context_context_and_ledger.sql,HISTORICAL_IMMUTABLE,true,66015d35a3a665a0b8bcf3ce7a53c41d5c9b47f63736c4abbdd18a994b5f7d52,66015d35a3a665a0b8bcf3ce7a53c41d5c9b47f63736c4abbdd18a994b5f7d52,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,54,wlt-106_settlement_operator_context.sql,HISTORICAL_IMMUTABLE,true,be8785bd5863e271d294e850405badf1570d293d6297e3af9e9effd6d05d16b7,be8785bd5863e271d294e850405badf1570d293d6297e3af9e9effd6d05d16b7,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,55,wlt-107_commission_operator_context.sql,HISTORICAL_IMMUTABLE,true,08c61734467cd35516a80bb687874d07e734d4c6c79fcb212c84c7a688c8087e,08c61734467cd35516a80bb687874d07e734d4c6c79fcb212c84c7a688c8087e,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,56,wlt-108_wallet_operator_context_identity.sql,HISTORICAL_IMMUTABLE,true,9b853be93ed0a56d92a6f7affcadad11c4649e9ec4d1a8765410fd627338b307,9b853be93ed0a56d92a6f7affcadad11c4649e9ec4d1a8765410fd627338b307,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,57,wlt-109_cod_custody_operator_context.sql,HISTORICAL_IMMUTABLE,true,e14cb987338829e8213c717760c60fbf35c4aaa2c97d6ab6b1154b84238710ef,e14cb987338829e8213c717760c60fbf35c4aaa2c97d6ab6b1154b84238710ef,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,58,wlt-110_payment_reconciliation_operator_context.sql,HISTORICAL_IMMUTABLE,true,ff242e2fd31b57efec6ce85edb5ad7288a9c1dae798a6a07ff7bdb307e4059a2,ff242e2fd31b57efec6ce85edb5ad7288a9c1dae798a6a07ff7bdb307e4059a2,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,59,wlt-111_legacy_ledger_entry_operator_context.sql,HISTORICAL_IMMUTABLE,true,6a20600acc27984c263949978adbaba7310bbb9416216462c4b1582e2e36f82f,6a20600acc27984c263949978adbaba7310bbb9416216462c4b1582e2e36f82f,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,60,wlt-112_payout_operator_context.sql,HISTORICAL_IMMUTABLE,true,71425d7bf316e90c36c03e8e7aab8f21d0464373713b14a8a7fcd0aa3ea6aaf1,71425d7bf316e90c36c03e8e7aab8f21d0464373713b14a8a7fcd0aa3ea6aaf1,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,61,wlt-113_payout_destination_operator_context_unique_repair.sql,HISTORICAL_IMMUTABLE,true,d2599dd3a97a6ade502a13c2eb3b27808097d6374fe652bb2492529da7bc63ea,d2599dd3a97a6ade502a13c2eb3b27808097d6374fe652bb2492529da7bc63ea,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,62,wlt-114_payout_destination_request_operator_context_key.sql,HISTORICAL_IMMUTABLE,true,70ac688754f1262ba3b29f5bb319d39eaefd7f977e9c3ef5324a6daa543951f4,70ac688754f1262ba3b29f5bb319d39eaefd7f977e9c3ef5324a6daa543951f4,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,63,wlt-901_reconciliation_operator_context_guard.sql,HISTORICAL_IMMUTABLE,true,eefbe734f917806ed9f72c2cf43f8a345d7d026a94830692446899fed3b3ef7d,eefbe734f917806ed9f72c2cf43f8a345d7d026a94830692446899fed3b3ef7d,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,64,wlt-902_contextual_finance_object_names.sql,HISTORICAL_IMMUTABLE,true,27d318c2ea95d8b1ccd46c94c1833f3ba8f30a4123de54de15091e28813c6168,27d318c2ea95d8b1ccd46c94c1833f3ba8f30a4123de54de15091e28813c6168,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,65,wlt-903_drop_unconsumed_payout_outbox.sql,HISTORICAL_IMMUTABLE,true,f76982b4cabf9c250765def7e8ed5415974ed3dbc22b133af848e04615248720,f76982b4cabf9c250765def7e8ed5415974ed3dbc22b133af848e04615248720,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
services/wlt/database/migrations/manifest.json,wlt,66,wlt-904_reconciliation_claim_guard_repair.sql,ACTIVE,true,2f881eb64d0270e5ead84190764e3845d81c77b7e9e73281f3b485e9dd4c1ccd,2f881eb64d0270e5ead84190764e3845d81c77b7e9e73281f3b485e9dd4c1ccd,PASS,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
