service,method,path,baseline_sha
DSH,GET,/dsh/operator/support/tickets,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/operator/support/tickets/{ticketId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PATCH,/dsh/operator/support/tickets/{ticketId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/operator/support/tickets/{ticketId}/events,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/operator/support/tickets/{ticketId}/messages,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/operator/support/tickets/{ticketId}/messages,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/operator/support/tickets/{ticketId}/messages/read,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/operator/support/tickets/{ticketId}/messages/{messageId}/attachments,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/operator/support/tickets/{ticketId}/messages/{messageId}/attachments,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/operator/workforce/employees/{actorId}/media/uploads,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/operator/workforce/scopes/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/orders/{orderId}/preparation,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/orders/{orderId}/preparation-issues,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/activation/readiness,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/activation/status,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/analytics/performance,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog-approvals,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/assortment,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PUT,/dsh/partner/catalog/assortment/{masterProductId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/attributes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/attributes/{attributeId}/options,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/domains,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/master-products,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/master-products/{productId}/attribute-values,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/master-products/{productId}/relationships,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/nodes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/product-proposals,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/catalog/product-proposals,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PATCH,/dsh/partner/catalog/product-proposals/{proposalId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/proposals,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/catalog/proposals,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/catalog/taxonomy,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/invites,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/invites/{inviteId}/accept,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/invites/{inviteId}/reject,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/marketing/offers,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/marketing/offers,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/finance/cod-records,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/me/finance/cod-records/{recordId}/remit,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/finance/commissions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/finance/ledger-entries,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/finance/payout-destination,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PUT,/dsh/partner/me/finance/payout-destination,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/me/finance/payout-destination/deactivate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/finance/payout-requests,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/me/finance/payout-requests,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/finance/settlements,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/finance/settlements/summary,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/finance/wallet,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/me/ratings/field,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/me/ratings/field/prompt,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/order-truth,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/order-truth/{orderId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/order-workboard,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/orders,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/accept,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/cancel,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/orders/{orderId}/cancellation,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/captain-handoff/confirm,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/captain-handoff/exceptions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/orders/{orderId}/dispatch-tracking,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/orders/{orderId}/partner-delivery,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/partner-delivery/arrive,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/partner-delivery/assign,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/partner-delivery/depart,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/partner-delivery/exception,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/partner-delivery/pickup,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/partner-delivery/proof,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/orders/{orderId}/pickup,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/pickup/customer-arrived,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/pickup/extend-window,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/pickup/mark-ready,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/pickup/no-show,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/pickup/notify,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/pickup/reschedule,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/pickup/verify,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/preparation-estimate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/preparation-issues,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/preparation-issues/{issueId}/resolve,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/preparing,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/ready,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/orders/{orderId}/refunds,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/reject,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/orders/{orderId}/return-to-store,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/orders/{orderId}/return-to-store/accept,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/reels,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/reels,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/scopes,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/assortment,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/assortment-pauses,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PUT,/dsh/partner/stores/{storeId}/assortment/{masterProductId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/stores/{storeId}/assortment/{masterProductId}/pause,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/stores/{storeId}/assortment/{masterProductId}/resume,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/courier-connections,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/stores/{storeId}/courier-connections/{connectionId}/revoke,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/courier-settings,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PUT,/dsh/partner/stores/{storeId}/courier-settings,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/stores/{storeId}/couriers/{memberId}/connection-code,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/coverage-zones,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/delivery-pricing,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PUT,/dsh/partner/stores/{storeId}/delivery-pricing/{fulfillmentMode},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/onboarding-status,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/order-preparation-policy,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PUT,/dsh/partner/stores/{storeId}/order-preparation-policy,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/settings,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,PATCH,/dsh/partner/stores/{storeId}/settings,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/partner/stores/{storeId}/team,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/stores/{storeId}/team/invites,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/partner/stores/{storeId}/team/members/{memberId}/action,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/platform/operational-policy/evaluate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/platform/store-onboarding-fee,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/public/media/{assetId}/{variant},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/public/reels,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/readiness,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/store-context,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/stores,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/stores/{storeId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/stores/{storeId}/catalog,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/support/tickets,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/support/tickets,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/support/tickets/{ticketId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/support/tickets/{ticketId}/messages,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/support/tickets/{ticketId}/messages,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/support/tickets/{ticketId}/messages/read,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,GET,/dsh/support/tickets/{ticketId}/messages/{messageId}/attachments,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
DSH,POST,/dsh/support/tickets/{ticketId}/messages/{messageId}/attachments,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,,/,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/internal/dispatch-financial-eligibility/evaluate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/cod-reconciliation-cases,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/cod-reconciliation-cases/{caseId}/assign,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/cod-reconciliation-cases/{caseId}/resolve,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/cod-records,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/cod-records,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/cod-records/{codRecordId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/cod-records/{codRecordId}/collect,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/cod-records/{codRecordId}/remit,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/commercial/clients/{clientId}/benefits,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commercial/loyalty-entries,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commercial/payment-sessions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commercial/products,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/commercial/products/{productReference},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,PATCH,/wlt/commercial/products/{productReference},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commercial/subscriptions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commercial/subscriptions/expire-due,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commercial/subscriptions/{subscriptionId}/cancel,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/commercial/subscriptions/{subscriptionId}/lifecycle,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commercial/subscriptions/{subscriptionId}/renew,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/commercial/summary,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,PUT,/wlt/commission-policies,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/commissions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commissions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/commissions/{commissionId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commissions/{commissionId}/adjust,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commissions/{commissionId}/confirm,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commissions/{commissionId}/reject,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commissions/{commissionId}/reverse,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/commissions/{commissionId}/settle,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/delivery-collections,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/delivery-collections,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/delivery-collections/{codRecordId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,PUT,/wlt/field-commission-category-policies/{partnerCategory},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/field-commissions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/health,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/ledger/entries,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/ledger/entries/{entryId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/ledger/financial-summary,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/order-cancellations,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payment-sessions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/payment-sessions/{paymentSessionId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payment-sessions/{paymentSessionId}/authorize,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payment-sessions/{paymentSessionId}/cancel-for-order,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payment-sessions/{paymentSessionId}/capture,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payment-sessions/{paymentSessionId}/cod-collect,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payment-sessions/{paymentSessionId}/expire,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payment-sessions/{paymentSessionId}/refresh-provider-status,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/payment-sessions/{paymentSessionId}/timeline,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/payout-destinations/{actorType}/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,PUT,/wlt/payout-destinations/{actorType}/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payout-destinations/{actorType}/{actorId}/deactivate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/payout-requests,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payout-requests,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/payout-requests/{payoutId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payout-requests/{payoutId}/approve,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/payout-requests/{payoutId}/audit,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payout-requests/{payoutId}/complete,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payout-requests/{payoutId}/fail,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payout-requests/{payoutId}/process,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payout-requests/{payoutId}/reconcile,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/payout-requests/{payoutId}/reject,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/promotion-funding/reservations,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/promotion-funding/reservations/{reservationId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/promotion-funding/reservations/{reservationId}/commit,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/promotion-funding/reservations/{reservationId}/release,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/promotion-funding/reservations/{reservationId}/reverse,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/provider-penalties,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/provider-penalties/{penaltyId}/reverse,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/provider/webhooks/payment,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/readiness,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/reconciliation-cases,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/reconciliation-cases/{caseId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/reconciliation-cases/{caseId}/assign,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/reconciliation-cases/{caseId}/resolve,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/references/payment-status,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/references/refund-status,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/references/settlement-status,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/references/wallet-status,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/refunds,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/refunds,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/refunds/{refundId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/refunds/{refundId}/approve,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/refunds/{refundId}/audit,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/refunds/{refundId}/complete,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/refunds/{refundId}/reconcile,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/refunds/{refundId}/reject,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,PUT,/wlt/settlement-policies/{partnerId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/settlements,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/settlements,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/settlements/summary,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/settlements/{settlementId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/settlements/{settlementId}/evidence,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,POST,/wlt/settlements/{settlementId}/post,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
WLT,GET,/wlt/wallets/{actorType}/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,DELETE,/auth/account,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/auth/activate,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/auth/introspect,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/auth/login,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/auth/logout,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/auth/password/change,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/auth/refresh,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,GET,/auth/session,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,GET,/auth/sessions,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,DELETE,/auth/sessions/{sessionId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,POST,/internal/actors/provision,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,GET,/internal/actors/search,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
Identity,GET,/internal/actors/{actorId},f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8
