surface,path,line,control_kind,snippet,binding_state
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,352,onChange,"onChange={(value) => setPolicy({ ...policy, currency: value })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,361,onChange,"onChange={(value) => setPolicy({ ...policy, status: value as ""active"" | ""inactive"" })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,369,onChange,"onChange={(value) => setPolicy({ ...policy, changeReason: value })}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,379,onClick,"<CpButton variant=""primary"" disabled={savingPolicy || policyError !== null} onClick={() => void savePolicy()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,456,onClick,"<CpButton variant=""primary"" disabled={disabled} onClick={() => void run(commission, ""confirm"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,461,onClick,"<CpButton variant=""primary"" disabled={disabled} onClick={() => void run(commission, ""settle"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,466,onClick,"<CpButton variant=""danger"" disabled={disabled} onClick={() => void run(commission, ""reject"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,471,onClick,"<CpButton variant=""danger"" disabled={disabled} onClick={() => void run(commission, ""reverse"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/CommissionGovernancePanel.tsx,476,onClick,"<CpButton variant=""secondary"" disabled={disabled} onClick={() => void run(commission, ""adjust"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/FinanceDashboardScreen.tsx,135,onClick,"<CpButton variant=""primary"" onClick={reload}>إعادة المحاولة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/FinanceDashboardScreen.tsx,185,onClick,"<CpButton variant=""secondary"" onClick={reload}>تحديث فوري</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/FinanceDashboardScreen.tsx,194,onChange,onChange={onTabSelect},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/FinanceDashboardScreen.tsx,201,onChange,onChange={onSubTabSelect},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,153,onChange,onChange={(value) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,162,onChange,onChange={(value) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,171,onChange,onChange={(value) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,180,onChange,onChange={(value) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,189,onChange,onChange={(value) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,198,onChange,onChange={(value) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,207,onChange,onChange={setPeriodStart},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,213,onChange,onChange={setPeriodEnd},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,218,onClick,"<CpButton variant=""secondary"" disabled={!policyValid || busy !== null} onClick={savePolicy}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/GovernedSettlementPanel.tsx,221,onClick,"<CpButton variant=""primary"" disabled={!settlementValid || busy !== null} onClick={createSettlement}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/PaymentSessionOperationsScreen.tsx,121,onClick,onClick={refreshProvider},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/PaymentSessionOperationsScreen.tsx,171,form,<form,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/PaymentSessionOperationsScreen.tsx,172,onSubmit,onSubmit={(event) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/PaymentSessionOperationsScreen.tsx,180,onChange,"<CpTextInput aria-label=""معرف جلسة الدفع"" value={paymentSessionId} onChange={setPaymentSessionId} placeholder=""payment-session-id"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/PayoutRequestsPanel.tsx,157,onClick,"onClick={() => runAction(request, action)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/ReconciliationCasesPanel.tsx,84,onClick,"onClick={() => runAction(reconciliationCase.id, () => assignReconciliationCase(reconciliationCase.id))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/ReconciliationCasesPanel.tsx,91,onChange,"onChange={(value) => setNoteDrafts((previous) => ({ ...previous, [reconciliationCase.id]: value }))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/ReconciliationCasesPanel.tsx,97,onClick,"onClick={() => runAction(reconciliationCase.id, () => resolveReconciliationCase(reconciliationCase.id, ""confirmed_success"", note))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/ReconciliationCasesPanel.tsx,104,onClick,"onClick={() => runAction(reconciliationCase.id, () => resolveReconciliationCase(reconciliationCase.id, ""confirmed_failed"", note))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/ReconciliationCasesPanel.tsx,111,onClick,"onClick={() => runAction(reconciliationCase.id, () => resolveReconciliationCase(reconciliationCase.id, ""manual_adjustment"", note))}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,133,onChange,"<CpTextInput aria-label=""رقم الطلب"" placeholder=""رقم الطلب"" value={orderId} onChange={setOrderId} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,134,onChange,"<CpTextInput aria-label=""جلسة الدفع"" placeholder=""معرّف جلسة الدفع"" value={paymentSessionId} onChange={setPaymentSessionId} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,135,onChange,"<CpTextInput aria-label=""العميل"" placeholder=""معرّف العميل"" value={clientId} onChange={setClientId} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,136,onChange,"<CpTextInput aria-label=""المبلغ"" placeholder=""المبلغ بالوحدة الصغرى"" value={amountMinorUnits} onChange={setAmountMinorUnits} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,137,onChange,"<CpTextInput aria-label=""سبب الاسترداد"" placeholder=""سبب الاسترداد"" value={reason} onChange={setReason} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,138,onChange,"<CpTextInput aria-label=""مرجع الأهلية"" placeholder=""مرجع أهلية DSH"" value={eligibilityReference} onChange={setEligibilityReference} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,141,onClick,"<CpButton variant=""secondary"" disabled={busy || !orderId.trim()} onClick={() => void search()}>تحميل الاستردادات</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,145,onClick,onClick={() => void createRefund()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,174,button,<button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,179,onClick,onClick={() => setSelectedRefundId(refund.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,200,onChange,"<CpTextInput aria-label=""سبب القرار"" placeholder=""سبب الاعتماد أو الرفض"" value={decisionReason} onChange={setDecisionReason} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,202,onClick,"<CpButton variant=""primary"" disabled={busy || selected.status !== ""requested"" || !decisionReason.trim()} onClick={() => void decide(""approve"")}>اعتماد مستقل</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,203,onClick,"<CpButton variant=""danger"" disabled={busy || selected.status !== ""requested"" || !decisionReason.trim()} onClick={() => void decide(""reject"")}>رفض</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,204,onClick,"<CpButton variant=""secondary"" disabled={busy || selected.status !== ""approved""} onClick={() => void execute()}>تنفيذ لدى المزود</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,209,onChange,"<CpTextInput aria-label=""مرجع المزود"" placeholder=""مرجع المزود عند تأكيد النجاح"" value={providerReference} onChange={setProviderReference} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,210,textarea,<textarea,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,214,onChange,onChange={(event) => setEvidenceNote(event.target.value)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,218,onClick,"<CpButton variant=""primary"" disabled={busy || !providerReference.trim() || !evidenceNote.trim()} onClick={() => void reconcile(""confirmed_success"")}>تأكيد نجاح موثق</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RefundsCommandPanel.tsx,219,onClick,"<CpButton variant=""danger"" disabled={busy || !evidenceNote.trim()} onClick={() => void reconcile(""confirmed_failed"")}>تأكيد فشل موثق</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RepresentativeWalletLookup.tsx,116,form,<form,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RepresentativeWalletLookup.tsx,117,onSubmit,onSubmit={(event) => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RepresentativeWalletLookup.tsx,128,onChange,onChange={(value) => setActorType(value as RepresentativeWalletActorType)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/finance/RepresentativeWalletLookup.tsx,137,onChange,onChange={setActorId},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainCreateView.tsx,87,onClick,"<CpButton variant=""secondary"" onClick={() => void identityRuntime.refresh(true)}>إعادة فحص Identity</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainCreateView.tsx,96,onChange,"<CpTextInput value={fullNameAr} onChange={setFullNameAr} placeholder=""أحمد محمد"" disabled={Boolean(createdCaptain)} aria-label=""الاسم الكامل"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainCreateView.tsx,100,onChange,"<CpTextInput value={phone} onChange={setPhone} placeholder=""مثال: 777123456"" disabled={Boolean(createdCaptain)} aria-label=""رقم الهاتف"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainCreateView.tsx,104,onChange,"<ZonePicker value={zoneId} disabled={Boolean(createdCaptain)} onChange={(zone) => setZoneId(zone?.id ?? """")} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainCreateView.tsx,110,onChange,"onChange={(value) => setVehicleType(value === vehicleType ? """" : value)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainCreateView.tsx,129,onClick,"<CpButton variant=""primary"" disabled={!canSubmit} onClick={() => void handleSubmit()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainCreateView.tsx,144,onClick,"{props.onBack ? <CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,84,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,151,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,159,onChange,"<CpTextInput value={fullNameAr} onChange={setFullNameAr} aria-label=""الاسم بالعربية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,163,onChange,"<CpTextInput value={fullNameEn} onChange={setFullNameEn} aria-label=""الاسم بالإنجليزية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,167,onChange,"<CpTextInput type=""date"" value={engagementStartDate} onChange={setEngagementStartDate} placeholder=""YYYY-MM-DD"" aria-label=""تاريخ بداية الارتباط"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,169,onChange,"<ZonePicker value={zoneId} onChange={(zone) => setZoneId(zone?.id ?? """")} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,172,onChange,"<CpTextInput value={vehicleType} onChange={setVehicleType} aria-label=""نوع المركبة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,176,onChange,"<CpTextInput value={vehicleIdentifier} onChange={setVehicleIdentifier} aria-label=""رقم أو لوحة المركبة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,180,onChange,"<CpTextInput value={operatingScopeCode} onChange={setOperatingScopeCode} aria-label=""نطاق التشغيل"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,184,onChange,"<CpTextInput type=""date"" value={licenseExpiresAt} onChange={setLicenseExpiresAt} placeholder=""YYYY-MM-DD"" aria-label=""تاريخ انتهاء الرخصة"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,194,onClick,onClick={() =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,220,onClick,"<CpButton variant=""secondary"" disabled={uploadBusy} onClick={() => pickFile(""photo"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,223,onClick,"<CpButton variant=""secondary"" disabled={uploadBusy} onClick={() => pickFile(""document"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,231,onClick,"<CpButton variant=""primary"" disabled={!canApproveLicense || controller.actionBusy} onClick={() => void updateLicenseStatus(""valid"")}>اعتماد الرخصة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,232,onClick,"<CpButton variant=""danger"" disabled={controller.actionBusy} onClick={() => void updateLicenseStatus(""rejected"")}>رفض الرخصة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/CaptainDetailView.tsx,233,onClick,"<CpButton variant=""secondary"" disabled={controller.actionBusy} onClick={() => void updateLicenseStatus(""missing"")}>طلب استكمال</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,75,onClick,"<CpButton variant=""secondary"" onClick={() => void identityRuntime.refresh(true)}>إعادة فحص Identity</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,85,onChange,"<CpTextInput value={fullNameAr} onChange={setFullNameAr} disabled={Boolean(created)} aria-label=""الاسم الكامل بالعربية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,89,onChange,"<CpTextInput value={fullNameEn} onChange={setFullNameEn} disabled={Boolean(created)} aria-label=""الاسم بالإنجليزية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,95,onChange,"<CpTextInput value={phone} onChange={setPhone} placeholder=""مثال: 777123456"" disabled={Boolean(created)} aria-label=""رقم الهاتف"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,105,onChange,"<CpTextInput value={department} onChange={setDepartment} placeholder=""العمليات"" disabled={Boolean(created)} aria-label=""الإدارة أو القسم"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,109,onChange,"<CpTextInput value={role} onChange={setRole} placeholder=""مشرف عمليات"" disabled={Boolean(created)} aria-label=""المسمى الوظيفي"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,116,onChange,"<CpTextInput value={officeLocation} onChange={setOfficeLocation} placeholder=""المقر الرئيسي"" disabled={Boolean(created)} aria-label=""موقع العمل"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,120,onChange,"<CpTextInput value={engagementStartDate} onChange={setEngagementStartDate} placeholder=""YYYY-MM-DD"" disabled={Boolean(created)} aria-label=""تاريخ بداية العمل"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,137,onClick,"<CpButton variant=""primary"" onClick={() => props.onCreated(created)}>فتح الملف</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,138,onClick,"<CpButton variant=""secondary"" onClick={reset}>إضافة موظف آخر</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,147,onClick,onClick={() => {,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeCreateView.tsx,176,onClick,"{props.onBack ? <CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,165,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,219,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,225,onChange,"<div><Text role=""bodySm"">الاسم بالعربية *</Text><CpTextInput value={fullNameAr} onChange={setFullNameAr} aria-label=""الاسم بالعربية"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,226,onChange,"<div><Text role=""bodySm"">الاسم بالإنجليزية</Text><CpTextInput value={fullNameEn} onChange={setFullNameEn} aria-label=""الاسم بالإنجليزية"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,227,onChange,"<div><Text role=""bodySm"">الإدارة أو القسم *</Text><CpTextInput value={department} onChange={setDepartment} aria-label=""الإدارة أو القسم"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,228,onChange,"<div><Text role=""bodySm"">المسمى الوظيفي المختصر *</Text><CpTextInput value={role} onChange={setRole} aria-label=""المسمى الوظيفي"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,229,onChange,"<div><Text role=""bodySm"">موقع العمل</Text><CpTextInput value={officeLocation} onChange={setOfficeLocation} aria-label=""موقع العمل"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,230,onChange,"<div><Text role=""bodySm"">تاريخ بداية العمل</Text><CpTextInput value={engagementStartDate} onChange={setEngagementStartDate} placeholder=""YYYY-MM-DD"" aria-label=""تاريخ بداية العمل"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,238,onClick,onClick={() => void controller.update({,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,256,onChange,"<div><Text role=""bodySm"">المسمى الرسمي *</Text><CpTextInput value={positionTitle} onChange={setPositionTitle} aria-label=""المسمى الرسمي"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,257,onChange,"<div><Text role=""bodySm"">الدرجة الوظيفية</Text><CpTextInput value={jobGrade} onChange={setJobGrade} aria-label=""الدرجة الوظيفية"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,258,select,"<select value={employmentClass} onChange={(event) => setEmploymentClass(event.target.value as EmployeeEmploymentClass)} style={selectStyle} aria-label=""الفئة الإدارية"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,258,onChange,"<select value={employmentClass} onChange={(event) => setEmploymentClass(event.target.value as EmployeeEmploymentClass)} style={selectStyle} aria-label=""الفئة الإدارية"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,261,select,"<select value={guaranteeType} onChange={(event) => setGuaranteeType(event.target.value as EmployeeGuaranteeType)} style={selectStyle} aria-label=""نوع الضمانة"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,261,onChange,"<select value={guaranteeType} onChange={(event) => setGuaranteeType(event.target.value as EmployeeGuaranteeType)} style={selectStyle} aria-label=""نوع الضمانة"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,264,select,"<select value={guaranteeStatus} onChange={(event) => setGuaranteeStatus(event.target.value as EmployeeGuaranteeStatus)} style={selectStyle} aria-label=""حالة الضمانة"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,264,onChange,"<select value={guaranteeStatus} onChange={(event) => setGuaranteeStatus(event.target.value as EmployeeGuaranteeStatus)} style={selectStyle} aria-label=""حالة الضمانة"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,267,onChange,"<div><Text role=""bodySm"">مرجع الضمانة</Text><CpTextInput value={guaranteeReference} onChange={setGuaranteeReference} aria-label=""مرجع الضمانة"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,268,onChange,"<div><Text role=""bodySm"">نطاقات المسؤولية</Text><CpTextInput value={responsibilityScopes} onChange={setResponsibilityScopes} placeholder=""العمليات، الكباتن، جودة الخدمة"" aria-label=""نطاقات المسؤولية"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
